Ticker,Date,Open,High,Low,Close,Volume
AAPL,2020-05-06,72.91532243152679,73.58996968279646,72.5294637517046,72.95658111572266,142333600
AAPL,2020-05-07,73.58513616899319,74.05836324243135,73.28178737986006,73.7113265991211,115215200
AAPL,2020-05-08,74.3732060857613,75.51931637355732,74.04470105585122,75.46578216552734,133838400
AAPL,2020-05-11,74.97181444929954,77.14966694282032,74.7625416518722,76.65326690673828,145946400
AAPL,2020-05-12,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200
AAPL,2020-05-13,75.95730873840742,76.88198972405412,73.78188493945902,74.86229705810547,200622400
AAPL,2020-05-14,74.09822517948626,75.38303857132479,73.373081446864,75.32220458984375,158929200
AAPL,2020-05-15,73.08596566629879,74.92314940994656,73.0518950634004,74.87691497802734,166348400
AAPL,2020-05-18,76.20553955193793,77.01584517686892,75.51203045613542,76.64110565185547,135178400
AAPL,2020-05-19,76.65813571214994,77.50737593072427,76.16659969162133,76.19823455810547,101729600
AAPL,2020-05-20,77.05961894056877,77.75069207639052,77.02068430144911,77.68013000488281,111504800
AAPL,2020-05-21,77.54142773114201,78.08406952411508,76.86251841252941,77.10099029541016,102688800
AAPL,2020-05-22,76.83819007988166,77.68013781166567,76.73599313969208,77.59740447998047,81803200
AAPL,2020-05-26,78.71918977774382,78.89925602718259,77.01583791238306,77.07180786132812,125522000
AAPL,2020-05-27,76.92822809774341,77.55359582351838,76.1860490206754,77.4075927734375,112945200
AAPL,2020-05-28,77.08154095991135,78.7045953244802,76.80414178535541,77.44168090820312,133560800
AAPL,2020-05-29,77.68500333141107,78.14734015890691,77.00852967618476,77.3662338256836,153532400
AAPL,2020-06-01,77.31997883918663,78.43932541537534,77.1885753796545,78.31765747070312,80791200
AAPL,2020-06-02,78.04999766403765,78.70457189402366,77.60712449987925,78.68023681640625,87642800
AAPL,2020-06-03,79.00144797787304,79.37618740858451,78.42717129207927,79.1133804321289,104491200
AAPL,2020-06-04,78.93573682356579,79.2350352304067,78.05729035571069,78.4320297241211,87560400
AAPL,2020-06-05,78.68268407951567,80.72670465644849,78.65348495250613,80.6658706665039,137250400
AAPL,2020-06-08,80.36170821177842,81.17688523826865,79.64873556537788,81.14281463623047,95654400
AAPL,2020-06-09,80.82159171486241,84.09931925314608,80.78995685878904,83.70511627197266,147712400
AAPL,2020-06-10,84.65658514258793,86.32830212094579,84.21614761710595,85.8586654663086,166651600
AAPL,2020-06-11,84.99969350194307,85.42553148158305,81.63436005029637,81.73655700683594,201662400
AAPL,2020-06-12,83.88275926094929,84.63223063265221,81.32773208201846,82.44220733642578,200146000
AAPL,2020-06-15,81.09170230417108,84.1163662672843,80.92866395631923,83.4617919921875,138808800
AAPL,2020-06-16,85.52285420682057,85.94626382585014,83.88277221688082,85.67372131347656,165428800
AAPL,2020-06-17,86.42074914445539,86.48158312349922,85.43280591886547,85.55447387695312,114406400
AAPL,2020-06-18,85.51066223052435,86.00706950355101,84.97775606080933,85.58853149414062,96820400
AAPL,2020-06-19,86.29667304189616,86.76387395155108,83.98740960809002,85.09945678710938,264476000
AAPL,2020-06-22,85.49364658624263,87.4695331919999,85.44741216447049,87.32596588134766,135445200
AAPL,2020-06-23,88.5742789095001,90.61343520003089,88.15330507538052,89.1899185180664,212155600
AAPL,2020-06-24,88.81762744432615,89.73987283324034,87.24080771386359,87.61554718017578,192623200
AAPL,2020-06-25,87.77127201576967,88.81761353356403,87.00962937456471,88.77867889404297,137522400
AAPL,2020-06-26,88.67404914924855,88.89548574168278,85.90244927933195,86.05088806152344,205256800
AAPL,2020-06-29,85.95841768027097,88.12897745361794,85.47904559885598,88.03407287597656,130646000
AAPL,2020-06-30,87.62041296790133,89.05610113430572,87.60094935771706,88.76895904541016,140223200
AAPL,2020-07-01,88.84680772121614,89.39187779218567,88.55237334459665,88.60103607177734,110737200
AAPL,2020-07-02,89.51111743972731,90.14865634616976,88.48667532119246,88.60103607177734,114041600
AAPL,2020-07-06,90.03430074503379,91.44078222719904,90.00266588363523,90.97114562988281,118655600
AAPL,2020-07-07,91.35075503882443,92.1318614031436,90.57694845637647,90.68888092041016,112424400
AAPL,2020-07-08,91.66949969256287,92.83264498670533,91.58189490784592,92.80101013183594,117092000
AAPL,2020-07-09,93.69651141665871,93.7500456266075,92.14889822617897,93.20011138916016,125642800
AAPL,2020-07-10,92.79372347201921,93.42153433551938,92.18051959638903,93.36312866210938,90257200
AAPL,2020-07-13,94.67228464918172,97.29058186234049,92.71829725665447,92.93243408203125,191649200
AAPL,2020-07-14,92.31192546978035,94.66255171537146,91.37508797222462,94.47032165527344,170989200
AAPL,2020-07-15,96.35131273104463,96.60194849384463,93.91795292676309,95.12003326416016,153198000
AAPL,2020-07-16,93.98851960775556,94.80856064892015,93.34854481035306,93.9495849609375,110577600
AAPL,2020-07-17,94.4021760380504,94.55790717010848,93.2852575959958,93.759765625,92186800
AAPL,2020-07-20,93.84736742164009,95.87435236536639,93.50182714820313,95.73564910888672,90318000
AAPL,2020-07-21,96.52895030233236,96.60438386189568,94.16372428454169,94.41436004638672,103433200
AAPL,2020-07-22,94.11504710524962,95.36336177523553,94.02744972364847,94.6795883178711,89001600
AAPL,2020-07-23,94.4119242394898,94.4897935351177,89.5573759076989,90.3701171875,197004400
AAPL,2020-07-24,88.56212813927338,90.49178057488463,86.76873582504383,90.146240234375,185438800
AAPL,2020-07-27,91.21203824708473,92.37518368443884,90.98817335217583,92.28271484375,121214000
AAPL,2020-07-28,91.8520459577215,92.02968392219287,90.76189793621897,90.76676940917969,103625600
AAPL,2020-07-29,91.2509849817971,92.69153713216036,91.21448607300921,92.50659942626953,90329200
AAPL,2020-07-30,91.67680769413195,93.73056344929799,91.2680051315171,93.62593078613281,158130000
AAPL,2020-07-31,100.142485220989,103.57838786224833,98.13739181757805,103.42752075195312,374336800
AAPL,2020-08-03,105.31578641481019,108.66165541676666,105.01648797674454,106.03363037109375,308151200
AAPL,2020-08-04,106.22343825153119,107.83675673192468,105.49829447245462,106.74174499511719,173071600
AAPL,2020-08-05,106.46190875588427,107.44985207142959,105.9947004868368,107.12864685058594,121776800
AAPL,2020-08-06,107.4620123146309,111.36268697898166,106.87070778644717,110.86627960205078,202428800
AAPL,2020-08-07,110.3860424163052,110.84433996363158,107.54606913860891,108.34564971923828,198045600
AAPL,2020-08-10,109.7961055869829,110.94184946694823,107.26085060599635,109.9204330444336,212403600
AAPL,2020-08-11,109.18181853754392,109.68155371834231,106.39059512633617,106.65143585205078,187902400
AAPL,2020-08-12,107.74597507351805,110.45431580374148,107.5509582932633,110.19591522216797,165598000
AAPL,2020-08-13,111.58056664992404,113.15291659102363,111.09057707546326,112.14612579345703,210082000
AAPL,2020-08-14,111.97058828094455,112.13635327859295,110.23003348739779,112.04615783691406,165565200
AAPL,2020-08-17,113.17239437524739,113.19677333095444,111.12468856587184,111.75362396240234,119561600
AAPL,2020-08-18,111.50496887171911,113.11144299917184,111.16855864835527,112.6848373413086,105633600
AAPL,2020-08-19,113.09439419603572,114.24501107161466,112.73117227554131,112.82624053955078,145538000
AAPL,2020-08-20,112.86768515883944,115.44438550181255,112.85061914452253,115.3298110961914,126907200
AAPL,2020-08-21,116.29271798267843,121.7581500452213,116.28053222340992,121.27304077148438,338054800
AAPL,2020-08-24,125.4927725055599,125.57810257788931,120.85130757212758,122.72349548339844,345937600
AAPL,2020-08-25,121.59238528346616,122.0628686712799,119.98834358364527,121.71670532226562,211495600
AAPL,2020-08-26,123.03795523691794,123.83022293693548,121.9677808342838,123.3719253540039,163022400
AAPL,2020-08-27,123.97649247764066,124.31046260347257,120.74891061178384,121.8970947265625,155552400
AAPL,2020-08-28,122.87461898845491,123.29391171689831,121.47535476838321,121.69963073730469,187630000
AAPL,2020-08-31,124.4031081470526,127.73794429666664,122.86245023954196,125.82674407958984,225702700
AAPL,2020-09-01,129.45410665665014,131.44331646895694,127.27964057724809,130.8387451171875,151948100
AAPL,2020-09-02,134.16380741866254,134.54409526224742,123.8375172300071,128.12794494628906,200119000
AAPL,2020-09-03,123.74977777668435,125.63171109830371,117.49939163024852,117.86992645263672,257599600
AAPL,2020-09-04,117.08011491662583,120.61972095191703,108.12870745933931,117.94795227050781,332607200
AAPL,2020-09-08,111.11248652637892,116.0269845414498,109.87411453278108,110.01062774658203,231366600
AAPL,2020-09-09,114.34007891543482,116.17326184567966,112.38988145965452,114.3985824584961,176940500
AAPL,2020-09-10,117.36290300000906,117.4994162494611,109.69862512916494,110.66397094726562,182274400
AAPL,2020-09-11,111.71705524591432,112.36062394434131,107.26085458483016,109.21105194091797,180860300
AAPL,2020-09-14,111.86334120112333,113.04320991624836,109.99115319560664,112.4874038696289,140150100
AAPL,2020-09-15,115.38346030737888,115.87100978140035,110.78099208230995,112.66293334960938,184642000
AAPL,2020-09-16,112.36064976741665,113.1114726487254,109.25008188896413,109.33783721923828,154679000
AAPL,2020-09-17,106.9878355070113,109.40607622888594,106.00298369138476,107.59239196777344,178011000
AAPL,2020-09-18,107.65089900577279,108.1189422202142,103.44821850945301,104.1795425415039,287104900
AAPL,2020-09-21,101.93682671673261,107.44613627717712,100.53268210169752,107.33887481689453,195713800
AAPL,2020-09-22,109.87413362126594,110.0496517037046,106.44178910174857,109.02579498291016,183055400
AAPL,2020-09-23,108.84054369426751,109.31834008012487,104.11130799960775,104.45259857177734,150718700
AAPL,2020-09-24,102.55113797500798,107.5046416144481,102.38537296614106,105.52519226074219,167743300
AAPL,2020-09-25,105.72996379838419,109.64011209223098,104.98888662302512,109.48409271240234,149981400
AAPL,2020-09-28,112.1461013546261,112.44837956504263,109.97162802324053,112.09734344482422,137672400
AAPL,2020-09-29,111.69754481138277,112.43861437246655,110.74194493394815,111.24899291992188,99382200
AAPL,2020-09-30,110.95648937570999,114.34008328098176,110.79072437109879,112.92618560791016,142675200
AAPL,2020-10-01,114.71061497135939,114.78862465587767,112.94568863575778,113.88178253173828,116120400
AAPL,2020-10-02,110.07889779908955,112.49714598356358,109.42558341904119,110.20565795898438,144712000
AAPL,2020-10-05,111.07349695083026,113.74526531692963,110.72246082221426,113.5989990234375,106243800
AAPL,2020-10-06,112.81892262806667,113.22846975785129,109.45483490950848,110.34217834472656,161498200
AAPL,2020-10-07,111.76582617611366,112.6726683499166,111.28802241183179,112.21437072753906,96849000
AAPL,2020-10-08,113.35524204497766,113.50150836130557,111.73657437259953,112.10711669921875,83477200
AAPL,2020-10-09,112.4093775603074,114.08654852378359,112.05834143123505,114.05729675292969,100506900
AAPL,2020-10-12,117.0703444949578,122.06285238723022,116.3097687190557,121.30227661132812,240226800
AAPL,2020-10-13,122.15060951635888,122.26762403724531,116.67055964456534,118.0844497680664,262330500
AAPL,2020-10-14,117.98695479953686,119.96640417322294,116.64132113373098,118.17222595214844,150712000
AAPL,2020-10-15,115.7637332845987,118.1819741959685,115.20792725389234,117.70417785644531,112559200
AAPL,2020-10-16,118.25996126527711,118.52324206280414,115.85146644646449,116.05623626708984,115393800
AAPL,2020-10-19,116.97285386966553,117.42139843534454,112.77993339601544,113.09196472167969,120639300
AAPL,2020-10-20,113.3064778152816,116.01725873391653,112.75067179572477,114.5838623046875,124423700
AAPL,2020-10-21,113.76477649436593,115.75397896154352,113.55025356563891,113.95980072021484,89946000
AAPL,2020-10-22,114.52534061393521,115.1006527218332,111.73655770574223,112.86767578125,101988000
AAPL,2020-10-23,113.49174346426179,113.64776283593191,111.43428449669388,112.17536163330078,82572600
AAPL,2020-10-26,111.17101598676972,113.64776782516624,110.0691495843626,112.18511962890625,111850700
AAPL,2020-10-27,112.61414257382006,114.35957007435778,111.68780181918402,113.69650268554688,92276800
AAPL,2020-10-28,112.18510507312128,112.55563988990885,108.33346085906479,108.43096923828125,143937800
AAPL,2020-10-29,109.57184881965813,114.01829672297495,109.40607637880336,112.4483871459961,146129200
AAPL,2020-10-30,108.29444483590676,109.20128680385386,105.03761918205244,106.14923095703125,190272600
AAPL,2020-11-02,106.39301507304658,107.92391966714173,104.64758758408,106.06147766113281,122866900
AAPL,2020-11-03,106.9293350359113,108.71376013684448,106.0224928792937,107.68991088867188,107624400
AAPL,2020-11-04,111.29775793314307,112.71164798231274,109.55233047859787,112.08758544921875,138235500
AAPL,2020-11-05,115.01289346688455,116.64131401748298,113.95979248109225,116.06600189208984,126387100
AAPL,2020-11-06,115.5727237961662,116.43228836490333,113.43357109225822,115.93413543701172,114457900
AAPL,2020-11-09,117.70210831549566,119.15750989185466,113.35543592706722,113.6191635131836,154515300
AAPL,2020-11-10,112.86705932868448,114.8596862189922,111.4800244999921,113.27730560302734,138023400
AAPL,2020-11-11,114.46896905922455,116.85230965844065,113.73638330100388,116.71556091308594,112295000
AAPL,2020-11-12,116.84253851027572,117.73140528886907,115.81691554426702,116.44205474853516,103162300
AAPL,2020-11-13,116.66673428315598,116.89138975772552,115.13318828954677,116.49091339111328,81581900
AAPL,2020-11-16,116.15878952513835,118.18072580642377,115.40667146783778,117.50675201416016,91183000
AAPL,2020-11-17,116.7741779499669,117.86816796066498,116.19787325311871,116.61788940429688,74271000
AAPL,2020-11-18,115.85600932586726,117.03791358767974,115.26017224604259,115.28947448730469,76322100
AAPL,2020-11-19,114.85966906826211,116.29553826630797,114.09778111474732,115.88529205322266,74113000
AAPL,2020-11-20,115.88531993332893,116.01229880538133,114.5666668155957,114.6155014038086,73604300
AAPL,2020-11-23,114.45921058973786,114.88899666218843,111.10885108956266,111.20652770996094,127959300
AAPL,2020-11-24,111.26513373188881,113.16008391412161,109.97577558304761,112.4958724975586,113874200
AAPL,2020-11-25,112.86705623950492,114.0391905490455,112.49587466142678,113.33590698242188,76499200
AAPL,2020-11-27,113.86336408177817,114.76200083857178,113.52149221259015,113.88289642333984,46691300
AAPL,2020-11-30,114.25408307341652,118.1612073576281,114.09779452496895,116.2857894897461,169410200
AAPL,2020-12-01,118.20028020391975,120.60316075885692,117.22349912700635,119.87057495117188,127728200
AAPL,2020-12-02,119.18682076181041,120.505481144647,118.0830608551581,120.22221374511719,89004200
AAPL,2020-12-03,120.65198415652675,120.90594929961036,119.37240344911088,120.08545684814453,78967600
AAPL,2020-12-04,119.7533479916129,120.00731313587139,118.69842273292154,119.4114761352539,78260400
AAPL,2020-12-07,119.47008847443368,121.67761574577153,119.4114839958422,120.87665557861328,86712000
AAPL,2020-12-08,121.4822724663765,122.07810955502222,120.23198635344457,121.49203491210938,82225500
AAPL,2020-12-09,121.63854040920427,123.02556768253118,118.19050456748764,118.952392578125,115089200
AAPL,2020-12-10,117.7021162779425,120.99387109234236,117.36024440160968,120.37849426269531,81312200
AAPL,2020-12-11,119.58730425363264,119.90964378868306,117.75095856237984,119.5677719116211,86939800
AAPL,2020-12-14,119.75335272421145,120.48593849632398,118.71796721767839,118.952392578125,79184500
AAPL,2020-12-15,121.45294571554655,124.9302911359923,121.24782260023406,124.91075134277344,157243700
AAPL,2020-12-16,124.45166266688068,125.38936401918039,123.62139290925586,124.84236907958984,98208600
AAPL,2020-12-17,125.90707656477707,126.57129545645023,125.06704423102657,125.71172332763672,94359800
AAPL,2020-12-18,125.96570052204723,126.10244928345861,123.19163825002659,123.71910095214844,192541500
AAPL,2020-12-21,122.11715093117222,125.33076114676192,120.58360513975681,125.25261688232422,121251600
AAPL,2020-12-22,128.55418175761582,131.28917225657673,126.63968393699342,128.8179168701172,168904800
AAPL,2020-12-23,129.09140784350487,129.35512803805244,127.74344500893473,127.91927337646484,88223700
AAPL,2020-12-24,128.27087535230643,130.3611858888105,128.0559823612598,128.90577697753906,54930100
AAPL,2020-12-28,130.87891392295424,134.1511218894807,130.41004823158806,133.51622009277344,124486200
AAPL,2020-12-29,134.8446360549227,135.5674445419394,131.22077155630924,131.73846435546875,121047300
AAPL,2020-12-30,132.43198683008825,132.83247066876245,130.30259622541593,130.61517333984375,96452100
